id,instansi,index_2023,domain1,domain2,domain3,domain4
i2023110600308,Pemerintah Kab. Kepulauan Anambas,2.51,1.5,2.5,1.64,3.11
i2023110600309,Pemerintah Kota Batam,3.77,3.6,3.6,2.64,4.32
i2023110600310,Pemerintah Kota Tanjungpinang,2.81,2.6,1.9,1.18,3.95
